,Actual Value,RF,GB,ST
4894,75.0,116.46810269665743,88.55893405394335,92.3526786403395
3306,77.10999999999999,67.09767680253282,72.7770583479528,75.13627997443777
3127,144.43999999999997,201.82580673288814,224.3519230139304,222.93274433154608
1844,56.19,68.54462874511688,64.58922324571793,63.95153392217223
1315,219.4399999999999,175.3272019832928,187.78560826943286,188.57435415964287
527,45.59,62.336040939804946,54.97587052229782,53.22136564604814
3411,87.62000000000002,70.6221149452576,72.30021352899362,73.17890800366463
1144,13.050000000000002,50.456948462534925,38.864411274430466,37.32140359421409
3802,50.0,61.130570955390006,55.16681876959988,53.050880727254814
565,48.500000000000014,63.31623888880955,53.830808623449926,51.42021279543503
586,53.60999999999999,65.06433407146325,64.89367048435703,65.16725010765416
6306,98.17999999999998,73.60949304077187,76.23175102677016,72.13461100829214
6138,90.36000000000001,66.19198290585003,73.12387413377853,82.39143543007181
3939,57.749999999999986,62.99868867864915,61.724287383638206,62.40949947827661
1617,249.9999999999999,180.9778827123321,183.17989588632335,192.50986648094704
2855,64.99999999999997,68.6663795403226,66.57310783829776,65.69328113874562
6173,62.110000000000014,61.18832069111559,55.32369766803075,54.01888918805608
730,44.550000000000004,87.35101465683617,83.6586531035302,80.12149732168848
1954,67.61000000000003,74.28462358562427,91.77900250910868,92.57129849106501
5733,83.70000000000002,173.71456458518725,128.24377291714788,115.1870363123042
2691,181.02999999999994,214.70468428110252,256.4375557442956,262.98474086695876
6346,144.43999999999997,177.22569774302565,165.93486661540436,167.9582869536417
408,138.89000000000004,164.86256277940092,158.4530915251795,156.4387751650711
5848,82.93000000000004,69.58350843404929,75.19579767979853,74.80843728862392
325,286.3600000000001,225.4864192032481,302.63331117118435,303.38102653720375
1608,175.56000000000003,184.03890088219262,177.77298582058137,179.81219406447545
3195,186.6699999999999,155.48783782035747,177.52066507795445,180.79490073095945
2232,200.0,184.61550688962586,215.20621466990832,214.1344209329699
290,179.0,193.66671768169695,216.47206770042817,216.46457477890866
4409,76.91999999999999,66.74927360571337,74.27530341664516,76.15947928739992
2347,196.67,173.38930561890183,174.4698665011308,173.00147693339156
2899,58.81999999999999,79.75045756847095,73.44551879853971,69.39848578723712
4832,242.8599999999999,180.21763668551054,183.40804546563518,180.13697831672377
1747,270.9099999999999,196.6735188934651,259.75741103338817,277.6174796865923
2098,42.34000000000001,59.12128379245492,42.30704341757394,41.8510895555118
3105,173.90999999999997,166.4186565937766,149.12386582303986,155.18770460856987
5521,173.07999999999993,191.70570909052213,200.20087014928612,200.79086014223122
3651,151.72000000000003,193.54944777894326,203.14009422183383,208.68670105912858
1600,71.42999999999999,60.77262345376168,53.640597710275514,52.75900578672336
1039,47.00000000000001,53.957943035040834,33.04236530810334,30.337519554651184
864,79.56000000000002,68.15287963438719,66.69386200998497,66.37756857310139
2310,265.70999999999987,200.05313610653306,241.03731466455892,251.4360289078745
5564,70.62,120.30060846594185,74.66975493056867,73.67477736767346
5105,70.0,153.76904982677294,101.70720633680266,94.01872301899552
6199,60.00000000000001,64.58045463235538,57.49442291813672,57.57020550967808
1864,150.0,166.64484379266193,114.00412638801595,112.78063291316467
3949,96.0,68.83547848764455,150.02623027537462,175.09319369677857
371,53.17,64.39257103223652,57.41027784397392,57.33726895834631
6194,253.33,185.06850286966662,215.8775900608131,215.56565952901548
1578,210.00000000000003,145.23775327282357,183.0371100416099,189.41165441557408
4204,125.76000000000005,95.17644294198763,125.6283367928786,130.02611982279672
2339,57.970000000000006,63.26783734412763,60.59983241167699,61.06754415646588
2124,65.49000000000002,65.00587590591189,67.60270704627176,69.72366966176355
5050,190.22000000000008,86.0373420556604,105.9802702836722,112.67976815871393
5891,246.67,198.73795587477278,222.6462011911838,236.84466502429402
2586,105.35999999999999,186.98302118566883,178.69207011592866,165.0699011783482
5637,73.77000000000001,63.555237755319254,62.984291934434836,64.0453263561336
6373,209.08999999999995,172.41022760856555,182.58072581739106,178.42126885825903
1860,260.00000000000006,193.2231649982866,203.29089590441566,191.69820837528908
1512,329.41000000000014,226.22792252744586,300.5491179478884,305.8928937826718
3664,82.85999999999997,164.03772087390576,128.20988148879653,126.54213486595509
3833,162.15999999999997,183.84306839461743,190.30739136119072,186.98344976366596
4768,78.89000000000003,66.79965875709918,71.00627577459373,72.27526640832846
5812,171.88000000000005,174.97791863078348,186.25341647454061,181.94249271361832
2918,49.019999999999996,67.08028402064612,67.04887334980664,69.26412671645805
2728,59.20999999999998,79.64312317747057,71.65640412737244,75.0692799645345
5957,68.60000000000001,66.06246459930274,62.47487883088383,60.22531790713107
6389,28.000000000000004,68.02974914348651,52.6411980981454,54.18613201939491
1163,76.13000000000002,72.39165131296275,71.23283066380947,66.05408638748042
742,290.32000000000005,195.77488840279833,173.54891936698374,164.60347480433842
5951,401.7900000000002,193.95788753228146,231.59067627510433,227.7092567280663
5609,121.66999999999996,166.89969957767025,138.14176685683245,139.83176895506492
2439,162.5,177.91693239337798,174.06080389233995,170.1007329469162
1370,31.529999999999994,68.61069871615994,63.98040068672617,62.87953570109588
4507,288.14000000000004,184.59738880587275,218.30096223989116,229.74037842199132
2251,198.4399999999999,162.17651968296806,198.79939813642056,203.3714778961606
2763,115.29000000000003,173.27890743344895,157.947941268619,152.2311060428929
122,94.99999999999999,118.48813548921764,147.42938378873765,138.4238068137423
1650,65.61,77.2646374885229,71.90575222714199,67.75775939061027
5601,113.78999999999996,82.22998529745166,100.43293078397892,108.65269648365795
1215,220.59,181.99756357172038,208.18342248810245,209.1475686514171
2273,304.69000000000005,183.4620091461808,239.05311164949606,235.50038486865287
2095,256.24999999999994,183.5145694598093,230.2568699257585,234.4839210595425
1371,225.40000000000003,170.2134567425443,240.58505043846043,251.8388059350472
1511,53.57,60.19050980042997,54.10521281503154,53.504939438500635
4260,84.99999999999997,67.65005318806195,74.6257702337028,76.78977348019791
3381,77.24000000000002,81.284901415317,62.13895417413139,57.079872720141495
4800,50.60000000000001,61.44217352255328,57.892424257584416,57.07256058308575
439,328.95000000000005,224.2713539041784,296.19102385082596,292.70045421629027
4512,91.45999999999997,67.50608135921553,71.90353725852165,73.74017619402886
3720,263.64,187.3264949756225,258.1763702695757,260.2890553130444
5036,229.99999999999994,207.81404177580055,217.00685262596187,210.55768780668632
5822,57.50000000000001,77.47762390166208,83.60026865767647,86.45076686351287
3801,138.04000000000002,196.58327023265258,219.09823742677057,218.8853894629785
4334,186.35999999999996,85.38740969849937,156.21676604697979,170.2145224859199
1153,114.06000000000002,149.64809232292322,102.4728653707481,96.18945298990992
5121,43.99999999999999,74.15880020655332,104.4261586661683,117.9098179385669
1188,145.44999999999993,163.68557393423075,188.5897914232191,183.42826923539093
5462,68.28999999999998,63.34786405513033,62.93137696854122,63.9481928334274
3315,77.87000000000003,67.00167291670869,71.01261898258753,71.01896506680049
4810,219.34999999999997,176.20060418669178,187.93433467948262,189.5399135163114
2404,60.00000000000001,64.12478101388518,64.26457221142704,64.7819650459814
3482,53.19,63.64804060950945,55.84837063272225,55.9765246042021
3349,73.39000000000003,71.26761223272395,79.10136325225238,80.98989742261654
1760,75.85999999999997,67.71611837148545,72.61776246052649,74.28991124045893
1223,201.99999999999997,196.37115467356278,227.944838967397,235.61126584468565
2753,103.60000000000002,86.533938749294,109.60603820104191,112.2318882731355
4310,79.59000000000002,66.60469058863465,69.26101547015743,70.7917358339875
6326,116.12999999999998,195.77636294765864,218.96464913031878,190.04677483148336
1611,198.33000000000004,181.96361778347983,205.91890044180417,205.95051221018252
5368,71.84,59.82806538710593,52.90574150331576,52.43994631591568
279,246.00000000000006,84.42838356101981,109.60237716203216,122.42553755586837
1480,180.61,238.27503153794876,343.4058130469777,357.1548352556471
4461,161.29000000000005,155.8770456632519,113.11056911670562,108.46949910590921
1817,64.99999999999997,68.03747099713694,74.03701395198746,74.70881695510748
6025,62.99999999999998,68.98448407821907,67.6508342185126,66.39729926461278
3700,47.13,127.85991002706785,50.767026848400874,47.536176168375036
5674,65.66000000000003,64.24953227556358,63.012550655747916,63.34506425124613
5403,300.75,190.89073068245824,284.2147358564933,301.0706087426004
2995,229.59000000000012,197.45734405457358,231.62664124055468,221.6667899636208
6444,82.02000000000001,64.05737724358282,64.6635785571527,65.3650891262334
5843,23.000000000000004,50.38189239252308,29.19629935833208,24.100852279352345
2398,55.00000000000002,64.75460567186501,54.46216544873273,54.19045919345382
3880,44.04,60.19264248003489,55.08721829405625,54.239936316683945
5372,131.3,169.28890018851826,168.04027529004895,173.77761061888233
3227,75.13999999999999,67.19183409423525,65.22291709600061,66.97642827189749
4217,89.76999999999998,63.67329009824792,58.862943327897355,59.79555981135589
6160,80.56000000000002,67.19641272064129,73.42225481502707,76.82977190114997
6112,175.76000000000002,204.38419163703554,250.39382795021996,248.0975263747854
3807,242.8599999999999,184.3504696084837,177.49792413922572,176.77090253450592
4956,184.21000000000006,172.61687550412012,175.0518731885025,175.09371864041174
577,202.70000000000005,122.96208085559716,138.38194924892127,144.34264263206074
4038,80.00000000000003,66.5655378006867,66.5932388148498,64.96542108240128
2934,191.67,203.67590135167927,207.95433263333277,201.1110580516518
787,154.28999999999994,211.52204182131064,245.85087787523645,239.13371940749877
4351,218.74999999999991,133.76202186884316,108.45509082960429,99.6078160663244
2893,411.76,200.52440674828497,265.38739259831124,281.92111124418466
2127,159.77000000000007,177.69392227829752,175.4409479490854,172.25953827857705
5657,59.42000000000002,66.45950808544274,65.29478906677262,67.68465496933284
5956,30.0,42.24601381144585,21.500463197876005,17.53843562878098
3786,45.0,60.00722394617929,51.1762664190569,49.41143241957359
1242,196.19,175.8031865953298,173.13121275197443,181.21832186392692
4660,203.23000000000002,171.66136887984766,196.5202792131653,198.15882665552533
2345,70.31000000000002,67.02152463856116,70.20553010516942,71.03754129772457
1501,237.7600000000001,192.97794345110879,204.78293079654466,205.55917175646127
4550,75.75999999999998,65.13681285513536,65.52880990676054,65.75961797909694
321,82.99999999999999,63.80356068895148,62.05950785407488,62.78230401324722
2623,287.50000000000006,176.72069786893405,191.3434847029721,192.6729074284654
473,306.2500000000001,202.11761268004395,216.93584151124,213.09585219650302
2954,138.89000000000004,172.75774486893357,164.79132832083573,161.24086234714736
5792,123.44000000000003,141.70345835632182,122.74317810409846,118.13562525017107
5212,59.72000000000001,67.380178067609,69.3104595852215,72.3481680313657
5398,173.32999999999996,177.09160512702465,183.34435958116558,180.06404965246057
4837,68.35000000000001,63.99821184592659,63.48479673787348,64.06178199370281
4939,70.87000000000002,62.93302384316956,60.176228132578714,61.312636923700666
4640,201.10999999999996,155.70393308880014,185.2471146705981,191.335269248865
4502,83.93999999999998,63.24604700607625,60.825602403649825,60.349579344288536
1615,101.35000000000004,67.41005108296186,72.58481883060674,74.52543423573067
3857,65.45,66.35594573746727,54.894821607152636,58.09687137850387
1706,197.13999999999993,197.70977883035337,198.65227794532723,198.33225493944954
1108,38.88999999999999,62.37966331140266,45.77640954409838,46.361546384828166
245,46.81000000000001,57.54441272399306,49.07160017413448,48.826772985151685
420,61.7,56.690888602627105,50.7640027873947,51.12116116928791
4575,102.99999999999999,191.87852247143474,193.9998277432643,189.58497467331796
553,33.92999999999999,56.70668695730687,46.66056341993498,47.26837944845684
373,47.68999999999999,62.81338626859816,60.422460781661854,61.06811226566662
2399,80.15000000000003,85.3971278111914,91.6518863718185,92.62222651692355
2642,84.87999999999998,152.80834505100438,98.31054454544162,94.68841080556005
736,64.99999999999997,67.55533544447913,72.69181146830633,73.03299523688311
4913,328.5700000000001,206.3943515976447,159.91489833540905,185.85032360142122
4350,229.99999999999994,202.97119283224177,228.03282539694425,232.8999918452709
6402,128.78999999999996,178.41586412654217,138.01581381417517,127.5055765588962
6473,59.18000000000002,61.23449378588331,54.76248044643964,53.78731365939634
1261,191.07,176.99095811587975,190.37434006656255,194.1476492748826
2820,72.31000000000003,142.21482029249387,76.35238723134772,79.45567658673242
2883,55.50000000000001,64.19326900202782,36.4739152555994,36.66495576805057
1174,192.20999999999998,194.4210759286846,208.46800525090148,212.70335093119945
2877,43.330000000000005,48.26064895796915,32.268748874557346,26.956048369032935
6219,47.99999999999999,64.44893741005268,57.95395478311329,56.84234610612754
4482,81.11000000000001,91.80510423848125,93.35512931245792,100.02480829320419
3739,172.00000000000006,177.24741001932063,170.59531200932204,166.46789557878412
3102,66.35999999999997,75.4170235958357,87.1976318216884,89.6072264160087
2328,105.71,77.31313360768591,97.64062277465965,92.70394280028998
6564,216.67000000000004,192.55865058742785,207.54290016791185,208.9793052712362
4342,89.40000000000002,76.21833152874846,85.8860359927165,88.3299806098309
5489,151.56000000000006,171.6708252262182,141.9373646858042,139.83280243963958
181,178.95000000000002,170.73000905822937,198.48160206885538,195.47724720792112
5179,74.19000000000003,76.3657104315964,74.07334865349806,71.46370922582119
794,68.00000000000001,85.64134724837487,72.2963436690013,74.63474229617965
4075,86.0,68.78462796961348,81.39637921418273,82.18137968837249
4228,70.64999999999999,63.80356068895148,62.05950785407488,62.78230401324722
5522,62.650000000000006,59.05533210494266,51.25551858908469,50.9246336238823
1883,198.14999999999995,177.26389201854016,194.96668640166456,196.5667598258397
3877,248.32999999999998,214.11183082893612,251.54775221217196,272.72766507488564
4559,375.00000000000006,180.13577755609683,187.5652973025642,184.6833796915554
2638,33.99999999999999,66.83030345524585,67.37975472119074,64.46792531028919
2925,114.00000000000001,169.9540429644323,125.68953507609376,124.64577824606202
5474,117.45999999999998,156.76841132590462,113.47056583125051,112.17971732925581
4004,54.73999999999998,61.55997870706337,55.197891600327736,55.87454174765467
4745,47.220000000000006,42.44699185165153,23.84690983941271,20.292813788313897
530,57.949999999999996,83.3652346790513,76.18105646733078,78.1800878496009
710,166.28000000000006,183.00585179806322,211.950150784592,216.88144845025914
1056,92.44,67.59794554674501,65.95684218835973,66.74000975170671
3732,16.640000000000004,35.474016838212606,16.347325680600296,14.835369548114173
5532,60.35999999999998,58.61760607651394,52.77539950236993,53.538418320321526
3240,218.18,193.95278279480874,224.41832300275726,223.84347149560438
5663,183.62000000000006,180.9053783125763,182.3903730013724,178.64088801962419
907,100.00000000000003,159.44290944207452,129.0773785753052,129.83546303340748
2526,196.50999999999993,148.3441337085927,186.79122149186952,186.97552533436487
5572,280.85999999999996,197.6809145474942,260.5173535079546,277.37440245477677
3151,61.99999999999999,62.512509902409896,52.793023041526034,51.86734241894913
2312,61.43000000000002,68.94824160011301,68.00048787974347,66.45275083321297
3357,43.199999999999996,64.6949488973092,69.02337281821005,71.1063385845931
4352,20.279999999999998,41.28068315557352,25.822343764250995,24.63104569522842
926,349.9999999999999,186.87736305329094,170.2046064990343,185.03690906593417
5880,276.0,179.49100967229163,305.97760480742687,295.2740278167935
1219,415.0,158.08869461439772,182.74221978082804,179.54849942855705
15,74.11999999999999,64.90570897080383,65.08835950276692,65.98895373429644
5947,41.67000000000001,59.15665619799271,46.95199151131797,46.57533405659592
315,89.99999999999997,68.35250944964092,51.195735405612275,50.372265787319904
2112,80.35999999999999,75.39861694858583,74.16937187925512,70.52765723284698
4664,152.27000000000004,192.9907385321881,177.0919212840958,164.446785070864
6466,61.43000000000002,65.832563436256,64.07130024503208,63.66287529080461
6175,341.17999999999995,180.65085347372107,211.4569270074209,213.7461015997561
6477,42.54,56.93100121980958,46.13501128919274,45.71531295208317
3047,49.089999999999996,63.54350536227433,61.80989028674758,62.832957997897296
3296,65.08999999999997,62.910666364082324,60.20841933763935,60.76011204181853
5402,200.0,93.97801581288208,122.22951963243008,128.05575679319423
6476,196.88000000000002,178.51176969408428,194.65665149091163,199.2157360126836
6058,214.2899999999999,213.44484545136464,252.15647736597134,254.45934826255854
2688,200.0,182.70936650068333,207.14970965600705,203.77653612066206
4977,24.59,167.0730206762646,115.49343805867755,117.13454453421272
2559,175.99999999999994,191.26449016072584,204.81460097935098,199.56622643849713
3523,153.22999999999993,183.48589373487425,216.83486658007212,202.93373638067413
4930,237.50000000000006,172.38887960874908,154.71891741656887,151.56036933293112
4857,162.0,216.09974469510695,321.95958801332046,331.52161027483976
1374,70.75000000000001,67.79182233477917,68.91896893323124,68.59405270096686
2181,62.989999999999995,65.67576325698029,60.43975228938391,60.04971903102147
1966,328.5700000000001,197.8155658564535,227.3876013655077,239.7246781716273
1593,229.99999999999994,154.24107714018683,166.26088497696517,169.92747963271856
1032,37.99999999999999,66.99917556426928,61.22475163472468,60.629612681339495
4213,201.61,167.16982525189084,169.69663939336345,170.88084118241144
3407,294.2900000000001,194.28883555144452,248.40313746964796,262.35809351036085
2585,208.33000000000004,182.1531892629196,199.93142845615475,206.18073381250764
3132,157.49999999999994,174.04932577826443,207.95708301351252,214.4337317153542
1010,29.89999999999999,69.5106322522691,68.8921983171198,70.20929892884226
1176,159.17000000000004,75.7994460921748,82.43877861473902,84.1219243899682
4449,73.00000000000003,67.18977127500844,73.87679066640547,77.25065528818105
691,170.00000000000009,87.51742964192914,92.06176874710181,97.69820922516597
5723,52.02,62.579339085217796,59.03767625610154,59.04546750617813
6135,120.93000000000005,157.30049181067386,153.89140247385652,151.49648097787022
1652,167.77999999999994,201.57744180791101,253.30144784583743,244.5689296833606
652,211.53999999999996,202.29194947694955,247.92539018191974,252.47880763924522
33,58.13999999999999,64.03415864966314,56.85900557467333,56.948866053852306
6464,39.76,63.90294308557914,51.92049013075605,51.709326273719256
44,84.99999999999997,68.49505455368964,65.11404192752987,65.40925778485223
4048,402.78,222.55799036921277,286.26804013363045,282.74399287472306
3955,71.53999999999999,63.71746779597751,62.9612695181912,63.82613418650753
964,56.790000000000006,62.214576126618375,49.052202310665855,49.00233609427172
1483,42.0,60.165053522953365,47.155426124164336,45.788839585346096
4126,249.9999999999999,193.67242869829514,263.4709580743853,268.3555266514326
1871,154.85999999999999,161.4279739926551,163.78360012672042,165.70819716206944
3365,70.62,65.67638951776726,64.6500702334256,64.2765643019972
2029,180.00000000000006,192.20222808459715,215.3229311974701,218.69692003483348
3830,90.91000000000004,64.98502990999485,73.32745010384768,74.9771128935542
6409,40.690000000000005,59.03444182516654,41.53081983676523,40.80974757295723
1961,50.67999999999999,62.436798124783486,51.56584166133991,51.0743473778056
5510,46.49999999999999,70.1000229153259,51.39072703139535,49.38441942047679
4896,72.02999999999999,64.24953227556358,63.012550655747916,63.34506425124613
63,51.00000000000001,68.2818284009681,69.04907020398076,68.82576166282271
1044,25.739999999999995,39.03082611834999,16.207072359622742,18.978853798837562
6202,20.0,45.64033547746111,27.624646772339744,26.246599627751404
5605,45.64999999999999,63.33870754356752,55.21549998661012,54.68058973695672
227,162.95999999999998,184.8878041064051,199.56715350324066,195.02511998168305
5836,398.1799999999999,214.54792972342403,299.67929530922004,322.27736601183557
3094,48.99999999999999,77.11242240302025,68.38750640399225,61.51260832630065
5371,191.3600000000001,196.6222759655856,184.535391039329,174.5708496521138
969,77.05,63.58567252162702,61.66510437490335,62.498403697665886
5316,82.85999999999997,63.55202047531239,61.432978359844775,62.2616002153866
3231,95.71000000000001,144.1768773689693,119.421637596275,113.03715577271943
1197,66.02000000000001,64.14818716844994,65.03544458087477,64.970657336629
3794,36.86,83.61945169825532,74.75072248069742,71.07048582263555
5001,65.99999999999997,83.34973895241099,79.06084713769675,79.92991525130721
4709,70.0,67.05682276627392,72.84914704086422,73.49098313581847
1623,138.33000000000007,163.59482266140827,179.01180549450493,178.38472487683134
2534,50.0,61.95808129816368,52.76511744307943,51.54583189208638
3264,82.99999999999999,65.7919675692416,62.98257817985374,64.36829126625948
1671,90.28,67.35118366046274,74.92399324930247,76.80478520769978
4839,96.76999999999997,72.91214226901018,85.117474021515,85.45606931221097
3793,158.74999999999994,172.11296273789304,188.95871978546705,200.14991353585324
1965,142.17000000000004,85.83898350561319,153.83680590156183,168.4991092316902
2851,61.760000000000026,62.83994403381604,58.75860847692076,58.659952983499586
4294,37.8,76.61625041681827,81.65312549322223,81.44304828353695
4046,51.95000000000001,60.993461189549805,56.0062755217196,55.223742528933855
4517,100.00000000000003,67.68501509159356,89.97849443531858,94.06396905163633
3689,145.59000000000003,141.15028220558443,133.40439798919508,132.35761205862713
2445,162.03,84.38214650729267,162.0427199090737,175.7420707192531
3885,143.99999999999997,150.49491905708254,131.46617073051175,132.45027697359916
4127,341.7699999999999,195.70148251607617,264.9611539081854,282.0093140319271
1916,152.49999999999994,180.61371384868406,187.77111984451187,180.74351568168953
4834,70.67000000000002,79.12969295642083,81.407845079837,79.97281726431063
3410,70.0,72.221158145167,77.77577929016694,76.89459235983338
1606,225.00000000000009,89.31720233930898,115.6584632741834,121.28468722029491
641,405.17000000000013,213.54031511053537,251.82134414697396,266.61383226745517
4303,215.22000000000006,179.59073942532237,184.88327798535946,189.38229257258686
1181,256.00000000000006,197.74126546543675,212.9000276185158,223.07957839226472
297,219.64000000000001,188.7967349443245,188.0987566020385,192.33591856293071
303,164.06,160.91658900645857,153.30566969470024,152.61276083620564
5228,124.69000000000005,144.05245473611672,127.46996183721117,122.18088413179522
4077,76.11999999999999,64.23294256474242,63.186365465844204,63.983564435333506
4634,78.12000000000002,58.586748069304136,55.069024931549194,55.46495050088429
6582,23.12,42.62550049072415,33.881686175978366,30.46715184559055
2481,156.75999999999996,172.42578695865075,167.48731040154374,167.5083594030202
655,362.49999999999994,155.32340187078975,161.85666843499618,166.00854503338675
1729,108.62000000000005,151.75858214420685,117.20983335601835,113.70853076099966
4454,71.42999999999999,67.4502211718363,72.13971495308463,75.2063814991102
3605,182.50000000000006,153.80270310157832,176.99636193883808,182.75847317831517
240,157.14,176.66692560774135,172.11787133841273,172.44234291243635
783,185.37,196.22962452138958,201.96818645792143,207.48159540089904
1018,168.42000000000002,176.2347545467179,165.62605279582627,159.97721549676416
5386,87.63000000000001,66.80952380600647,70.85175546308477,72.41216194699548
977,194.43999999999997,149.0060575570133,142.71226698286878,141.61096261459113
1773,62.49999999999999,119.9891442251573,71.64659041149312,66.30577130362595
6397,44.440000000000005,62.546908356596006,59.269611630350674,58.73126993752205
2387,112.50000000000001,141.2899443744077,102.62461619396673,94.21484398982867
257,222.73000000000002,217.99278648613102,258.81112413179096,270.2947399801714
893,78.05000000000001,86.82175948443462,84.35418261367538,84.47414374223916
1360,68.65999999999997,63.765504939174164,62.66417923383919,63.5850611970358
4623,219.5,169.75090416025225,192.08393982400133,193.100495062275
5278,203.1800000000001,176.58943125852514,168.50919447623735,157.76468374426003
2650,45.830000000000005,80.74233069524887,66.54973814037567,62.822965497935876
6264,196.67,227.76667138883641,261.4490090893021,247.7128782367334
2375,121.66999999999996,190.39195110109813,208.46861479033828,212.73761419175307
2615,60.1,67.61510744472803,68.97378312099892,68.08233832728759
1253,71.25,66.54803710923431,64.16176295584259,64.00212578744132
1888,64.44000000000003,57.50894368610512,49.16823077018618,48.45138772129067
3931,409.0900000000001,183.85393544738423,229.89229540142952,213.45468200625356
1335,61.049999999999976,63.51600135991485,48.68823861632652,48.408791432894205
1569,42.86,63.373277145928625,54.976513547702396,52.94061727430166
5273,59.63999999999999,63.038617691598276,59.21866672064904,59.46833644496343
1902,97.49999999999999,158.9016233443142,140.04957414984142,123.22137925638067
2364,138.89000000000004,153.36241125642965,123.62484433446092,116.24862436723058
1400,306.15000000000003,219.59068416210383,267.17005627386806,266.0663483792302
5523,124.63000000000002,152.42528090635045,108.09705688397247,108.40834466356968
3660,79.50999999999999,66.80892970192671,68.91499066617175,70.84773892790606
5658,47.059999999999995,67.6998850314923,54.230162584089754,50.850190078915105
2571,79.48999999999997,78.70301443299418,89.30597065966677,93.02511038581736
2299,43.99999999999999,43.82539207078976,33.730701940286046,31.945702491435696
1092,53.62,70.4773843588918,70.34030166381292,70.56251185904112
124,225.00000000000009,110.50644897768673,203.98816481767662,238.04494116942817
2905,63.999999999999986,68.36039181972612,67.12969178396192,65.48677261077337
2949,57.84000000000001,83.41176127918953,81.14603396397739,71.9177238949778
4828,49.53999999999999,58.19013808261935,50.88441097431793,51.03245733124859
3012,17.999999999999996,35.02131645650529,14.72932400506616,14.201749490754386
6026,49.43999999999998,70.32635001935154,72.03819070090891,71.07395656628968
4516,143.93,66.47750913346192,87.43011234278029,88.09128403088444
598,64.99999999999997,74.42273398312142,116.63777033744046,117.766074004791
75,166.66999999999993,194.01229006112743,204.44462187654867,202.3193218218417
3698,249.9999999999999,191.5117892881451,261.6646976273874,244.6664407395584
4271,38.5,35.83951576773716,20.78271112597702,19.32628345534809
1835,287.50000000000006,166.39854313309314,257.99589545671,244.5412925009462
3478,99.00000000000004,68.62600518740855,78.26078959273094,80.2483806610268
6154,79.26000000000003,64.08228088298863,63.335201764357336,64.20746176405828
149,127.99999999999997,86.23554385021937,113.72460952520657,115.52123736663472
453,100.00000000000003,65.8878380501965,60.495208652465266,59.06332137038854
3886,70.67000000000002,61.80482072892494,61.02107571395306,61.96112492549842
5218,153.32999999999996,160.7682305205969,138.05489705331664,133.64263884245722
4669,58.999999999999986,52.7736664562068,32.446086492918496,40.98635560618203
808,274.9999999999999,204.58994313327997,239.83741460648818,252.67703308286107
3121,72.91999999999997,75.63295074499933,97.49324833155043,107.88001130538179
5110,315.56,208.07937807530712,350.23544155208447,371.1351459590958
1119,41.169999999999995,78.31180023547579,56.84492489643971,62.07340385344338
810,181.54,185.71358064062116,185.34975457339885,181.71725287303693
1129,64.80999999999997,71.73495586103151,65.48218450873271,64.38046998216467
834,41.31999999999999,63.341321532101745,59.940152184980185,62.13478133263285
2846,124.65000000000006,73.71028090219322,75.00773219167856,77.41707318685742
5049,92.85999999999997,143.63360308663786,126.79177759505657,127.57329171754785
6296,52.73,58.313418083782274,50.88441097431793,51.0899463034366
1477,218.18,177.1457338389585,174.3916552083564,171.84709588952958
6115,53.2,63.85903280924117,39.6037723778156,36.206076594583195
5983,144.43999999999997,186.31023508083237,143.52779659958927,140.33565080752217
4012,36.99999999999999,67.1092836874864,67.97737293545613,67.5149213005614
2133,74.38000000000001,64.71980586464089,63.760407854973025,65.94823058777055
3426,20.0,38.735615117167974,23.292137057979765,27.867813779146392
4595,93.26,68.20519325292231,79.86979881912548,80.59183820312556
3270,183.33000000000007,172.53139384158922,180.79069328799247,175.88924769973775
1027,52.00000000000001,62.03402851155095,51.105416418982834,49.56424646499154
2669,109.09000000000005,160.38750975470217,130.44240683845604,121.61833222583004
3439,20.829999999999995,37.38687213022142,28.671983602837205,25.23164897750407
349,77.45000000000003,94.45404976856038,139.17845577298806,146.83712017481628
5198,58.33000000000002,71.70434013574067,63.74369854851753,62.74275534612418
662,55.45000000000002,74.80980646781245,59.17712379716958,58.71605570779425
172,177.49999999999991,176.72659971806272,164.92106734477815,166.74319470690472
1235,57.26000000000001,60.63766007397718,52.77876166930112,52.67445013655129
4240,47.99999999999999,67.9545010726753,60.65273602815708,59.21525564601059
422,241.94000000000008,179.39979610232513,201.06883605631117,202.03611676197596
3337,30.379999999999995,76.21736603924006,70.32292420680947,67.2989134135243
4726,73.77000000000001,67.24766778345302,72.01491380667632,73.18170200027811
881,53.49,106.21130219637958,82.8678071529407,82.3865436594496
6108,63.94999999999999,67.57493857764783,64.96532894963845,65.06351690697163
5797,36.99000000000001,65.52184691372842,54.32996974264316,53.04150500367835
2929,52.73,59.209942199677734,45.45340475522493,43.680052792314235
3852,83.08000000000001,67.34250935519877,66.76184520943873,67.29687001134516
1426,128.33,95.76533643964504,141.03744745124553,151.26602165020668
102,91.45999999999997,70.1511146874821,77.19746204874697,77.79385463023551
2057,60.32,63.79458431262202,60.30301744150259,60.03906465838797
1831,48.88000000000001,60.997364299963856,55.20567467276653,54.14236106475726
5183,69.43000000000002,71.08045502581983,65.11713417153983,63.40033940289615
2484,28.000000000000004,68.02974914348651,52.6411980981454,54.18613201939491
3855,172.5,187.41316098513573,207.6827688910204,205.7441485195482
3770,51.940000000000005,59.066587756900816,53.101505138831584,52.06501161054198
